Index,Year,Name,Manual_KW,Manual_Count,YAKE_KW,YAKE_Count,Intersection,Intersection_Count,Ratio_Manual,Ratio_YAKE,Status
312,2019,Martynenko,,0,"предложения, членов предложения, фигур, табл, синтаксических фигур, Мартыненко, Бехагеля, предложения следует, структуры, членов",10,,0,0.0,0.0,YAKE Only
313,2019,Masevich,"сolor adjectives, classification, semantic field, distributive statistical analysis",4,,0,,0,0.0,0.0,Manual Only
314,2019,Masevich,"прилагательные цвета, классификация, семантическое поле,
дистрибутивно-статистический анализ",4,,0,,0,0.0,0.0,Manual Only
315,2019,Masevich,,0,"прилагательных цвета, цвета, прилагательных, семантического поля, поля, семантических полей, семантическое поле, поле, полей, семантических",10,,0,0.0,0.0,YAKE Only
316,2019,Mikoni,"definition of the concept, verb valence, derivational nest, control, stability, type of
connection, semantic network",7,,0,,0,0.0,0.0,Manual Only
317,2019,Mikoni,"определение понятия, валентность глагола, словообразовательное
гнездо, управление, устойчивость, тип связи, семантическая сеть",7,,0,,0,0.0,0.0,Manual Only
318,2019,Mikoni,,0,"управления, объекта управления, понятия, объекта, понятий, является, объект, система управления, субъект управления, определения",10,,0,0.0,0.0,YAKE Only
319,2019,Moskvina,"Russian prepositions, prepositional phrases, semantics of prepositions, corpus
linguistics, databases",5,,0,,0,0.0,0.0,Manual Only
320,2019,Moskvina,"русские предлоги, предложные конструкции, значения предлогов,
корпусная лингвистика, база данных",5,,0,,0,0.0,0.0,Manual Only
321,2019,Moskvina,,0,"предлогов, данных, базы данных, предложных конструкций, конструкций, предлога, предложных, значения, базы, значения предлогов",10,,0,0.0,0.0,YAKE Only
322,2019,Perminov,"Domain Ontology, Web User Interfaces, Usability Engineering, Computational
Interaction",4,,0,,0,0.0,0.0,Manual Only
323,2019,Perminov,"Прикладная онтология, Пользовательские веб-интерфейсы,
Юзабилити, Статическое тестирование",4,,0,,0,0.0,0.0,Manual Only
324,2019,Perminov,,0,"метрик, Атрибут, интерфейса, является, взаимодействия, интерфейс, онтология, области, количество, OWL",10,,0,0.0,0.0,YAKE Only
325,2019,Popova,"colloquial speech, corpus data, discourse, pragmatics, pragmatic markers, pragmatic
annotation, metacommunication, metacommunicative markers, social role, linguistic correlates",10,,0,,0,0.0,0.0,Manual Only
326,2019,Popova,"устная речь, корпус, дискурс, прагматическое аннотирование,
прагматические маркеры, метакоммуникация, метакоммуникативы, социальная роль,
лингвистические корреляты",9,,0,,0,0.0,0.0,Manual Only
327,2019,Popova,,0,"прагматических маркеров, речи, маркеров, прагматических, говорящего, роли, корпусных данных, устной речи, единиц, социальных",10,,0,0.0,0.0,YAKE Only
328,2019,Zhang,language picture of the world; concept; knowledge visualization; mind map,1,,0,,0,0.0,0.0,Manual Only
329,2019,Zhang,"языковая картина мира, концепт, визуализация знаний, интеллекткарта",4,,0,,0,0.0,0.0,Manual Only
330,2019,Zhang,,0,"империя, русского языка, языка, Толковый словарь, семантических полей, интеллект-карты, Словарь русского, словарь, Sketch Engine, является",10,,0,0.0,0.0,YAKE Only
331,2020,Bakhvalov,"grammar check, automatic error correction, rule generation, rule-based, error detection",5,,0,,0,0.0,0.0,Manual Only
332,2020,Bakhvalov,"проверка правописания, автоматическое исправление ошибок, генерация правил, детектирование ошибок",4,,0,,0,0.0,0.0,Manual Only
333,2020,Bakhvalov,,0,"ошибок, данных, правил, генерации правил, правила, набора данных, правило, ошибки, генерации, набора",10,,0,0.0,0.0,YAKE Only
334,2020,Grebennikov,"text corpus, Russian short stories, stylometry, frequency dictionary, frequency distribution",5,,0,,0,0.0,0.0,Manual Only
335,2020,Grebennikov,"корпус текстов, русский рассказ, стилеметрия, частотный словарь, распределение частот",5,,0,,0,0.0,0.0,Manual Only
336,2020,Grebennikov,,0,"русского языка, языка, рассказов, русских рассказов, целом, русского, Корпуса, словарей, частотных, слов",10,,0,0.0,0.0,YAKE Only
337,2020,Khokhlova,verbal collocations; noun collocations; machine learning; algorithms; text corpora; Russian language,1,,0,,0,0.0,0.0,Manual Only
338,2020,Khokhlova,"глагольные коллокации, атрибутивные коллокации, машинное обучение, алгоритмы, корпусы текстов, русский язык",6,,0,,0,0.0,0.0,Manual Only
339,2020,Khokhlova,,0,"машинного обучения, словосочетаний, слова, машинного, обучения, русского языка, коллокаций, Методы, слов, лексических конструкций",10,,0,0.0,0.0,YAKE Only
340,2020,Korablinov,"NLP, question answering, knowledge base, knowledge graph, entity linking, crowdsourcing",6,,0,,0,0.0,0.0,Manual Only
341,2020,Korablinov,"вопросно-ответный поиск, базы знаний, графы знаний, сопоставление сущностей, краудсорсинг",5,,0,,0,0.0,0.0,Manual Only
342,2020,Korablinov,,0,"сущностей, вопросно-ответного поиска, знаний, сущности, данных, базам знаний, является, кандидатов, список, списка",10,,0,0.0,0.0,YAKE Only
343,2020,Kuznetsova,"English for specific purposes, linguistic corpora, biotechnology, context, professional vocabulary acquisition",5,,0,,0,0.0,0.0,Manual Only
344,2020,Kuznetsova,"английский для специальных целей, биотехнология, лингвистические корпусы, контекст, освоение специальной лексики",5,,0,,0,0.0,0.0,Manual Only
345,2020,Kuznetsova,,0,"корпуса NOW, NOW, корпуса, специальных целей, слов, корпусов, Биотехнология, студентов, СОСА, обучения",10,,0,0.0,0.0,YAKE Only
346,2020,Mikoni,"word, meaning, concept, model, property, basis, function, operation, structure, relation, argument",11,,0,,0,0.0,0.0,Manual Only
347,2020,Mikoni,"слово, смысл, понятие, модель, свойство, базис, функция, операция, структура, отношение, аргумент.",11,,0,,0,0.0,0.0,Manual Only
348,2020,Mikoni,,0,"определения понятия, понятия, менеджмент качества, определения, слова, качества, понятий, менеджмент, подход, слов",10,,0,0.0,0.0,YAKE Only
349,2020,Rogov,"text attribution, corpus linguistics, F. M. Dostoevsky, strong positions of the text, decision tree, n-gram, partial distribution",7,,0,,0,0.0,0.0,Manual Only
350,2020,Rogov,"атрибуция текстов, корпусная лингвистика, Ф. М. Достоевский, сильные позиции текста, дерево решений, n-грамма, частеречное распределение",7,,0,,0,0.0,0.0,Manual Only
351,2020,Rogov,,0,"текста, текстов, частей речи, сильных позициях, речи, Достоевский, позиций текста, сильных, сильных позиций, существительное",10,,0,0.0,0.0,YAKE Only
352,2020,Sokolova,"discourse annotation, rhetoric structure theory, rhetoric relations",3,,0,,0,0.0,0.0,Manual Only
353,2020,Sokolova,"корпус с дискурсивной разметкой, теория риторических структур, риторические отношения",3,,0,,0,0.0,0.0,Manual Only
354,2020,Sokolova,,0,"например, корпуса Ru-RSTreebank, текстов, Ru-RSTreebank, текста, Высшая школа, отношений, отношения, корпуса, разметки",10,,0,0.0,0.0,YAKE Only
355,2021,Antopolskii,"Linguistic information resources, infrastructure, CLARIN. development program,
services, LLOD",5,,0,,0,0.0,0.0,Manual Only
356,2021,Antopolskii,"Лингвистические информационные ресурсы, инфраструктура,
CLARIN. программа развития, сервисы, LLOD",5,,0,,0,0.0,0.0,Manual Only
357,2021,Antopolskii,,0,"ЛИР, CLARIN, российских ЛИР, данных, области ЛИР, Количество ЛИР, например, использование ЛИР, Лингвистические, созданию ЛИР",10,,0,0.0,0.0,YAKE Only
358,2021,Boyarsky,"automatic text analysis, homonymy, lexical phrases, prepositional groups",4,,0,,0,0.0,0.0,Manual Only
359,2021,Boyarsky,"автоматический анализ текста, омонимия, словосочетания,
лексические обороты, предложные группы",5,,0,,0,0.0,0.0,Manual Only
360,2021,Boyarsky,,0,"предложные обороты, слов, обороты, фраземы, оборотов, например, сочетанием слов, предложных оборотов, является, предложные",10,,0,0.0,0.0,YAKE Only
361,2021,Chizhik,"topic modeling, text embeddings, LDA, LSA",4,,0,,0,0.0,0.0,Manual Only
362,2021,Chizhik,"тематическое моделирование, векторная модель, латентный
семантический анализ, латентное размещение Дирихле, LDA, LSA",6,,0,,0,0.0,0.0,Manual Only
363,2021,Chizhik,,0,"слов, данных, LDA, LSA, количество слов, набор данных, тематического моделирования, темы, количество, набор",10,,0,0.0,0.0,YAKE Only
364,2021,Golitsina,"text processing, fact extraction, ontology, taxonomy of relationships, definition of
concepts",5,,0,,0,0.0,0.0,Manual Only
365,2021,Golitsina,"обработка текста, извлечение фактов, онтология, таксономия
отношений, определение понятий",5,,0,,0,0.0,0.0,Manual Only
366,2021,Golitsina,,0,"элементарных фактов, определений понятий, отношений, поискового образа, например, Определение понятия, определений, элементарных, связь, текста",10,,0,0.0,0.0,YAKE Only
367,2021,Maksimov,"semantic search, text processing, graph representations of ontologies, search
mechanism, aspect projection",5,,0,,0,0.0,0.0,Manual Only
368,2021,Maksimov,"семантический поиск, обработка текста, графовые представления
онтологий, механизм поиска, аспектная проекция",5,,0,,0,0.0,0.0,Manual Only
369,2021,Maksimov,,0,"поиска, онтологии, позволяет, информационного поиска, вершин, механизмов поиска, графа онтологии, текста, механизма поиска, решения",10,,0,0.0,0.0,YAKE Only
370,2021,Mengliev,"morphological analyzer, Uzbek language, grammeme, derivative, quasigrammeme",5,,0,,0,0.0,0.0,Manual Only
371,2021,Mengliev,"морфологический анализатор, узбекский язык, граммема,
дериватема, квазиграммема",5,,0,,0,0.0,0.0,Manual Only
372,2021,Mengliev,,0,"узбекского языка, языка, узбекского, морфологического анализатора, база данных, морфологического, данных, морфоанализатора узбекского, анализатора, билан",10,,0,0.0,0.0,YAKE Only
373,2021,Mikoni,"text, word, meaning, concept, understanding, false-orienting term, neutral term.",7,,0,,0,0.0,0.0,Manual Only
374,2021,Mikoni,"слово, смысл, понятие, понимание, ложно-ориентирующий термин,
нейтральный термин",6,,0,,0,0.0,0.0,Manual Only
375,2021,Mikoni,,0,"понимания, понятия, является, термин, текста, определение понятия, Смысл, термина, слова, слово",10,,0,0.0,0.0,YAKE Only
376,2022,ChizhikEgorov,,0,"симптомов, пользователя, Егоров Введение, Мультимодальные интеллектуальные, интеллектуальные ассистенты, данных, данные, задачи, взаимодействия, пациента",10,,0,0.0,0.0,YAKE Only
377,2022,ChizhikEgorov,"чат-бот, человеко-машинный диалог, векторизация текста, интента",4,,0,,0,0.0,0.0,Manual Only
380,2022,ChizhikMelnikova,,0,"данных, данные, текстовых данных, медицинских данных, медицинских, Датасет, информации, симптомов, Обработка текстовой, естественном языке",10,,0,0.0,0.0,YAKE Only
381,2022,ChizhikMelnikova,"датасет, NER, анализ текста",3,,0,,0,0.0,0.0,Manual Only
378,2022,ChizhikMelnikovaZakharov,,0,"социального настроения, данных, тональности комментариев, настроения, настроение, тональности, комментариев, социальное настроение, Рис, является",10,,0,0.0,0.0,YAKE Only
379,2022,ChizhikMelnikovaZakharov,"эмоциональное картирование, тематическое моделирование, оценка тональности, векторизация текста",4,,0,,0,0.0,0.0,Manual Only
382,2022,Kogan,,0,"корпусной лингвистики, корпусной, подходов корпусной, лингвистики, ООР, области корпусной, корпусов, корпуса, онлайн корпусов, корпусной лингводидактики",10,,0,0.0,0.0,YAKE Only
383,2022,Kogan,"ООР, онлайн корпуса, корпусная лингводидактика, дидактические материалы, повышение квалификации",5,,0,,0,0.0,0.0,Manual Only
384,2022,Maksimov,,0,"смысл, множество, например, объекта, рис, граф, текста, объект, значение, набор",10,,0,0.0,0.0,YAKE Only
385,2022,Maksimov,"семантика, смысл, семантическая информация",3,,0,,0,0.0,0.0,Manual Only
386,2022,Solovyev,,0,"русского языка, языка, слов, русского, машинное обучение, респондентов, обоих видов, Методика создания, создания семантических, словарь",10,,0,0.0,0.0,YAKE Only
387,2022,Solovyev,"словари русского языка, опросы носителей языка, машинное обучение, конкретность, абстрактность, позитивность, негативность",7,,0,,0,0.0,0.0,Manual Only
388,2022,Vissio,,0,"русских заимствований, якутского языка, заимствований, языка, Рис, русских, модели, якутского, словоформ, якутских",10,,0,0.0,0.0,YAKE Only
389,2022,Vissio,"якутский язык, русские заимствования, идентификация языка, 3-граммы, лексикография",5,,0,,0,0.0,0.0,Manual Only
390,2023,Bikova,,0,"эмо, текст, дзи, лемматизированный текст, пунктуацией, Logistic Regression, текста, пунктуации, BoW, лемматизированный",10,,0,0.0,0.0,YAKE Only
391,2023,Bikova,"анализ эмоций, эмоциональная окраска текста, эмо́дзи, машинное обучение, нейронные сети",5,,0,,0,0.0,0.0,Manual Only
394,2023,Chizhik,,0,"точки зрения, текстов, Таким образом, векторизации, анализа тональности, анализа, данных, тональности, социальных, слов",10,,0,0.0,0.0,YAKE Only
395,2023,Chizhik,"векторизация текстов, анализ тональности, социальные медиа",3,,0,,0,0.0,0.0,Manual Only
392,2023,ChizhikEgorov,,0,"рис, данных, симптомов, пациентов, Поэтому, симптома, модель, модели, является, логистической регрессии",10,,0,0.0,0.0,YAKE Only
393,2023,ChizhikEgorov,"здравоохранение, разговорный ИИ, языковые модели, человеко-машинный диалог",4,,0,,0,0.0,0.0,Manual Only
396,2023,Gavrilkina,,0,"отношений, ролей, роль, сущностей, роли, идентификации ролей, ролей сущностей, Причина, определена роль, сущности",10,,0,0.0,0.0,YAKE Only
397,2023,Gavrilkina,"семантические роли, информационный поиск, автоматическая обработка текста, полнотекстовое индексирование",4,,0,,0,0.0,0.0,Manual Only
398,2023,Khodorkovsky,,0,"сущности, информации, информация, Сведения, системы, свойства, деятельности, деятельности системы, свойства сущности, обозначение",10,,0,0.0,0.0,YAKE Only
399,2023,Khodorkovsky,"сведения, информация, информационная коммуникация, данные, сигнал, преобразование информации, потенциальная информация",7,,0,,0,0.0,0.0,Manual Only
400,2023,Lokalina,,0,"слова, слова вообще, Рис, конструкции, отсловасовсем, языка, рис., вообще, контекст, сказуемое",10,,0,0.0,0.0,YAKE Only
401,2023,Lokalina,"типические конструкции, устойчивая модель, интенсификатор, омонимия, конструкция",5,,0,,0,0.0,0.0,Manual Only
402,2023,Maksimov,,0,"информации, информация, Свойства информации, свойства, свободной информации, свойство, взаимодействия, области, которое, связанной информации",10,,0,0.0,0.0,YAKE Only
403,2023,Maksimov,"фундаментальные свойства информации, атрибутивные свойства информации, прагматические свойства информации, свободная информация, связанная информация, информационные взаимодействия",6,,0,,0,0.0,0.0,Manual Only
404,2023,Melnichuk,,0,"русском языке, текста, текстов, модель, слов, суммаризации, Модели, BLEU, русском, языке",10,,0,0.0,0.0,YAKE Only
405,2023,Melnichuk,"NLP, суммаризация, mBART, T5, GPT-3",5,,0,,0,0.0,0.0,Manual Only
406,2023,Tatur,,0,"названия, базы отдыха, оценок, названия торговой, сфере, торговой марки, неймингов, сфер, нейминга, сферах",10,,0,0.0,0.0,YAKE Only
407,2023,Tatur,"классификация текстов, бренд, нейминг",3,,0,,0,0.0,0.0,Manual Only
408,2024,Belkin,отзывы пациентов поликлиник; открытые данные; Яндекс Карты; веб-скрапинг; естественная обработка языка; анализ тональности; тематическое моделирование,1,,0,,0,0.0,0.0,Manual Only
409,2024,Belkin,,0,"данных, отзывов, данные, отзывы, анализа тональности, набор данных, пользователей, тональности, количество, отзывах",10,,0,0.0,0.0,YAKE Only
410,2024,MitrofanovaAdamova,"корпусная  лингвистика,  материалы  конференций,  разметка, ключевые слова, аннотации, тематическая разметка, именованные сущности",7,,0,,0,0.0,0.0,Manual Only
411,2024,MitrofanovaAdamova,,0,"ключевых выражений, текстов, ключевых, IMS, корпуса, выражений, IMS CompLing, корпуса ТКиКЛ, текста, ключевых слов",10,,0,0.0,0.0,YAKE Only
412,2024,MitrofanovaGolubev,"корпусная  лингвистика,  материалы  конференций,  тематическое моделирование, метки тем, рубрикация",5,,0,,0,0.0,0.0,Manual Only
413,2024,MitrofanovaGolubev,,0,"меток, моделей, корпуса ТКиКЛ, Темы, корпуса, генерации меток, NMF, помощью алгоритма, помощью, тематических моделей",10,,0,0.0,0.0,YAKE Only
414,2024,Sukhan,"корпусная лингвистика, материалы конференций, графовый анализ, метаразметка,  визуализация,  информационный  поиск,  онтологии,  именованные сущности",8,,0,,0,0.0,0.0,Manual Only
415,2024,Sukhan,,0,"данных, корпуса, визуализации, графа, статей, например, авторов, визуализации метаданных, Gephi, метаданных корпуса",10,,0,0.0,0.0,YAKE Only
416,2024,Vybornaya,"русские предлоги, предложные конструкции, значение предлогов, синтаксемы, синтаксическая неоднозначность",5,,0,,0,0.0,0.0,Manual Only
417,2024,Vybornaya,,0,"предлог, предлогов, предложных конструкций, первообразных предлогов, конструкций, контекстов, синтаксемы, данных предложных, предлога, синтаксема",10,,0,0.0,0.0,YAKE Only
